"year","month","day","close_diff"
2022,3,23,-0.0141410923507133
2022,3,22,0.0124252733245965
2022,3,21,-0.01117782787076
2022,3,18,0.000434862525161415
2022,3,17,-0.0115278101417842
2022,3,16,-0.0121971951664563
2022,3,15,-0.0218937735494027
2022,3,14,-0.0209597766542716
2022,3,11,0.00747643843560336
2022,3,10,0.0131317624057218
2022,3,9,0.00431034482758613
2022,3,8,-0.0250544662309369
2022,3,7,0.00728654662286914
2022,3,4,0.0304159158694529
2022,3,3,0.00799746816143702
2022,3,2,0.00528246884947603
2022,3,1,-0.0183014403151458
2022,2,28,0.0157166543590028
2022,2,25,0.0024485932591668
2022,2,24,-0.0218831605715393
2022,2,23,-0.0147364003077855
2022,2,22,0.018757543485978
2022,2,18,0.0102467965693789
2022,2,17,0.00721796696613151
2022,2,16,0.0216311360512846
2022,2,15,-0.000880444959899645
2022,2,14,-0.0155220115095491
2022,2,11,0.00385535489939052
2022,2,10,0.0193362663625006
2022,2,9,0.0184499387222253
2022,2,8,-0.0143094450185082
2022,2,7,-0.0083312322792677
2022,2,4,0.00371554037026048
2022,2,3,-0.00513050685141531
2022,2,2,0.0250008933676388
2022,2,1,-0.00933459421534067
2022,1,31,-0.00681617229805518
2022,1,28,-0.0185359480019045
2022,1,27,-0.023768854992836
2022,1,26,0.00541313899655844
2022,1,25,0.00149887469453521
2022,1,24,0.012321959393543
2022,1,21,-0.00276409085446472
2022,1,20,0.0192794808478515
2022,1,19,0.0111606097177391
2022,1,18,0.0097843256647163
2022,1,14,0.0187323442084636
2022,1,13,-0.000819241451044022
2022,1,12,0.0144493596306529
2022,1,11,-0.00280977921652029
2022,1,10,-0.00907688619095404
2022,1,7,0.00144316519959141
2022,1,6,0.00406668334391707
2022,1,5,0.000964640495735724
2022,1,4,0.0197762829267878
2022,1,3,0.000630014561263792
2021,12,31,-0.00633370582250615
2021,12,30,0.00263313597052551
2021,12,29,0.00299870467676576
2021,12,28,-0.00139994074766434
2021,12,27,0.00101120895880979
2021,12,23,-0.0136500535357604
2021,12,22,-0.00618520924543824
2021,12,21,-0.0100775887032213
2021,12,20,-0.0174674085816359
2021,12,17,0.0115192140139491
2021,12,16,0.0103946639426572
2021,12,15,0.00882049919998635
2021,12,14,-0.0160854379651157
2021,12,13,0.0075268283524921
2021,12,10,0.00922044904979046
2021,12,9,-0.0094587883752617
2021,12,8,0.00723307159155432
2021,12,7,-0.00307580388878609
2021,12,6,-0.0202869792500133
2021,12,3,-0.011594909912951
2021,12,2,0.00852056768530088
2021,12,1,-0.0139957615083788
2021,11,30,0.0119564639356177
2021,11,29,0.0193277862929714
2021,11,26,-0.0130282454078927
2021,11,24,0.0232532831877283
2021,11,23,-0.00228865075955133
2021,11,22,-0.00165433730573267
2021,11,19,0.00320738681255802
2021,11,18,0.00140060792343909
2021,11,17,-0.00337333724444896
2021,11,16,0.00260841560613128
2021,11,15,-0.00385032653321693
2021,11,12,1.0677372512211e-05
2021,11,11,-0.00717084681337218
2021,11,10,-0.000550624076468005
2021,11,9,0.0082940402994807
2021,11,8,0.00351101862227199
2021,11,5,-0.00088691324414575
2021,11,4,-0.00371897571702562
2021,11,3,-0.0041644765238054
2021,11,2,-0.00641981560195428
2021,11,1,-0.00366687182145046
2021,10,29,-0.00179683419056845
2021,10,28,-0.00194555063860095
2021,10,27,-0.00973366228499567
2021,10,26,0.00507724620359948
2021,10,25,-0.00181647682188699
2021,10,22,-0.00472574061421487
2021,10,21,0.00107373099518144
2021,10,20,-0.00298695761113727
2021,10,19,-0.0036506407359479
2021,10,18,-0.00733909634195721
2021,10,15,-0.00336345359147304
2021,10,14,-0.00740488932922117
2021,10,13,-0.0167768449797894
2021,10,12,-0.00301342866309193
2021,10,11,0.00242262650408559
2021,10,8,0.00691325074119691
2021,10,7,0.00191741017548176
2021,10,6,-0.00822999436332892
2021,10,5,-0.00408612253784188
2021,10,4,-0.0104148449508943
2021,10,1,0.0131567320705227
2021,9,30,-0.0113609239300075
2021,9,29,0.0120532833125171
2021,9,28,-0.00156670780326002
2021,9,27,0.0207874319664202
2021,9,24,0.002784085921798
2021,9,23,-0.00145887760690206
2021,9,22,-0.0119892649551131
2021,9,21,-0.00942979861863135
2021,9,20,0.000813009997266992
2021,9,17,0.0172704596200316
2021,9,16,0.00919469703292816
2021,9,15,0.00155350656607987
2021,9,14,-0.00840270493449676
2021,9,13,0.00577981341645928
2021,9,10,-0.00227133883676115
2021,9,9,0.00778274697325153
2021,9,8,0.00462690951821386
2021,9,7,0.00132031625561855
2021,9,3,0.00340705703280743
2021,9,2,0.000335139115805894
2021,9,1,-0.00283450335577859
2021,8,31,-0.000311664887303271
2021,8,30,0.00135096889454918
2021,8,27,-0.00428812110961208
2021,8,26,-0.0087307096113204
2021,8,25,0.00585906040268447
2021,8,24,-0.00221520887684907
2021,8,23,-0.00149345887304035
2021,8,20,-0.00845177953937125
2021,8,19,-0.00807579131272695
2021,8,18,-0.00125516364791859
2021,8,17,0.0108652423601278
2021,8,16,0.00711093325659613
2021,8,13,-0.00261400849608569
2021,8,12,-0.00160474485228292
2021,8,11,-0.0041292763902682
2021,8,10,-0.00127408321159007
2021,8,9,-0.000991716909900183
2021,8,6,0.000940810179701529
2021,8,5,-0.00167248203546926
2021,8,4,-0.00596961007879716
2021,8,3,0.00465400462447697
2021,8,2,-0.00813673513220211
2021,7,30,0.00184629692101504
2021,7,29,0.00543540086365754
2021,7,28,-0.00418858830318032
2021,7,27,0.00018633653286788
2021,7,26,0.00473479254610973
2021,7,23,-0.00237659136648355
2021,7,22,-0.0100435424170236
2021,7,21,-0.00201260223286654
2021,7,20,-0.0081744744407148
2021,7,19,-0.0149361794654714
2021,7,16,0.016125434132756
2021,7,15,0.0075962062877268
2021,7,14,0.00327291325977125
2021,7,13,-0.00116361474978857
2021,7,12,0.00352924212843971
2021,7,9,-0.00343928678132475
2021,7,8,-0.011152178141914
2021,7,7,0.00863493503547947
2021,7,6,-0.0033477661290508
2021,7,2,0.00202599722806747
2021,7,1,-0.00744427135747679
2021,6,30,-0.00519451659050811
2021,6,29,-0.00132635253054097
2021,6,28,-0.000277272939093273
2021,6,25,-0.00230969489186849
2021,6,24,-0.00331955054079941
2021,6,23,-0.0057775829780451
2021,6,22,0.00108443505648479
2021,6,21,-0.00509838829702048
2021,6,18,-0.0138089703866938
2021,6,17,0.0132990915527607
2021,6,16,0.000435826863041443
2021,6,15,0.00541941899282627
2021,6,14,0.00201573497794689
2021,6,11,-0.00181192202390046
2021,6,10,-0.00194470080801596
2021,6,9,-0.00463061252412026
2021,6,8,0.00182720906257777
2021,6,7,-0.000175054290485984
2021,6,4,0.000797346280154806
2021,6,3,-0.00875672889838742
2021,6,2,0.00364191421109735
2021,6,1,-0.00144482571789776
2021,5,28,0.000492617871319576
2021,5,27,-0.000768295786741918
2021,5,26,-0.00116404181980926
2021,5,25,-0.00187321704770499
2021,5,24,0.0021298288257528
2021,5,21,-0.00981403604912987
2021,5,20,0.000784434509343486
2021,5,19,-0.0104445171093884
2021,5,18,0.00295212455778866
2021,5,17,0.00859047005327255
2021,5,14,0.00253645554357261
2021,5,13,-0.0146986595110031
2021,5,12,-0.0120267477203648
2021,5,11,0.0219195479247067
2021,5,10,0.00874978926326435
2021,5,7,0.010545717607791
2021,5,6,-0.00731937815999633
2021,5,5,-0.00809925695327035
2021,5,4,-0.000703044205404152
2021,5,3,0.00672323791137812
2021,4,30,-0.0027405036420792
2021,4,29,0.00724677542410382
2021,4,28,-0.00671736946956762
2021,4,27,0.000846246157229659
2021,4,26,0.000214965414453232
2021,4,23,-0.00177905349578038
2021,4,22,-0.0108105651205574
2021,4,21,0.00929629647543652
2021,4,20,-0.00922025580938426
2021,4,19,0.0068489506498282
2021,4,16,0.00533476170116688
2021,4,15,-0.00359577299562539
2021,4,14,-0.0109725159576254
2021,4,13,0.00410458074120056
2021,4,12,-0.00328376299923468
2021,4,9,0.000196221405575207
2021,4,8,-0.007660821546212
2021,4,7,-0.00420290102680637
2021,4,6,-0.00147305726785862
2021,4,5,0.000974486614923096
2021,4,1,-0.0142327810079183
2021,3,31,-0.0116869451002147
2021,3,30,-0.00360946313640692
2021,3,29,0.0031678266031754
2021,3,26,0.000868779100952086
2021,3,25,-0.0163591258359458
2021,3,24,-0.00521291616362114
2021,3,23,0.00549735931337008
2021,3,22,0.0076895144379776
2021,3,19,-0.00697611271408602
2021,3,18,0.000603102399632038
2021,3,17,0.0149816368957925
2021,3,16,-0.00287107586081947
2021,3,15,0.00157215642830286
2021,3,12,-0.00645008490932085
2021,3,11,-0.00101436853023072
2021,3,10,-0.0102885254890414
2021,3,9,-0.00599413667247183
2021,3,8,-0.0139571248684021
2021,3,5,0.00538814816753245
2021,3,4,-0.0191231513245913
2021,3,3,0.0135996836912593
2021,3,2,0.013239190307143
2021,3,1,0.00814667634725052
2021,2,26,-0.023237873607701
2021,2,25,0.00477283759495167
2021,2,24,0.0250930969827698
2021,2,23,-0.0112242480441633
2021,2,22,-0.00125471160956051
2021,2,19,0.00779311234360894
2021,2,18,0.00185834116174473
2021,2,17,0.00443539424165237
2021,2,16,0.000320502221894427
2021,2,12,0.000569599170012582
2021,2,11,-0.0046888938022735
2021,2,10,-0.00165969594370311
2021,2,9,0.000345279139001685
2021,2,8,0.00111473884174547
2021,2,5,-0.00734499781642108
2021,2,4,-0.0038823411366075
2021,2,3,-0.0107367746801179
2021,2,2,-0.00100778816606055
2021,2,1,-0.0137077236292929
2021,1,29,-0.0157981483149879
2021,1,28,0.0196917808219179
2021,1,27,-0.00966631286007745
2021,1,26,0.0263545885244896
2021,1,25,0.00149105626009846
2021,1,22,-0.0036027763944224
2021,1,21,0.00301967736309287
2021,1,20,-0.000316630634792582
2021,1,19,-0.0137440450692525
2021,1,15,-0.00807073607955962
2021,1,14,0.00724208850262057
2021,1,13,0.00376757984371135
2021,1,12,-0.00227043655376606
2021,1,11,-0.00041565930669078
2021,1,8,0.00659804558888931
2021,1,7,-0.00546189485133393
2021,1,6,-0.0146301451972901
2021,1,5,-0.00567748269808485
2021,1,4,-0.00703272996570841
2020,12,31,0.0149757475038169
2020,12,30,-0.00639764434635143
2020,12,29,-0.00133974984190952
2020,12,28,0.00223233450673998
2020,12,24,-0.00864709157885724
2020,12,23,-0.00352411249075082
2020,12,22,-0.000745255432912106
2020,12,21,0.00207742334416338
2020,12,18,0.00392160046766906
2020,12,17,0.00352347138763312
2020,12,16,-0.00572467817154154
2020,12,15,-0.00176971065906191
2020,12,14,-0.0127563863130715
2020,12,11,0.00437835333338824
2020,12,10,0.00126656221167963
2020,12,9,0.0012867697172924
2020,12,8,0.00801291650557333
2020,12,7,-0.00277939091093253
2020,12,4,0.00193934928872465
2020,12,3,-0.00875883994031015
2020,12,2,0.000624536370380181
2020,12,1,-0.00178794824762004
2020,11,30,-0.0111455446490736
2020,11,27,0.00461670573747175
2020,11,25,-0.00239119381038103
2020,11,24,0.00158692986927108
2020,11,23,-0.0159046709999697
2020,11,20,-0.00560433140745591
2020,11,19,0.00683899548564455
2020,11,18,-0.00393090759854487
2020,11,17,0.0116991190625009
2020,11,16,0.00481503131986703
2020,11,13,-0.011513933348222
2020,11,12,-0.0134276111180843
2020,11,11,0.010079134636317
2020,11,10,-0.00759378166408213
2020,11,9,0.00140176503935936
2020,11,6,-0.011564568370652
2020,11,5,0.00028779520379313
2020,11,4,-0.0190887208192681
2020,11,3,-0.02157145180401
2020,11,2,-0.0174880385615406
2020,10,30,-0.0121683019962298
2020,10,29,0.0122784376567298
2020,10,28,-0.011806254172822
2020,10,27,0.0365786923384988
2020,10,26,0.00303478948175586
2020,10,23,0.0189416548808134
2020,10,22,-0.00343395692836884
2020,10,21,-0.00519184940451538
2020,10,20,0.00220051461770423
2020,10,19,-0.00470503496828453
2020,10,16,0.0166009127729856
2020,10,15,-0.000134909768328296
2020,10,14,0.00153014061217106
2020,10,13,0.00666729727947893
2020,10,12,0.00634693743895806
2020,10,9,-0.0161506640786368
2020,10,8,-0.00871693403199179
2020,10,7,-0.00794643193891195
2020,10,6,-0.017099291111995
2020,10,5,0.0141715040598399
2020,10,2,-0.0176553423693011
2020,10,1,0.0096702325275802
2020,9,30,-0.00526502602934222
2020,9,29,-0.00818614332441279
2020,9,28,0.00483590018797954
2020,9,25,-0.0158551139754147
2020,9,24,-0.0157255203943658
2020,9,23,-0.00297850975947073
2020,9,22,0.0242977892564537
2020,9,21,-0.0104084667191464
2020,9,18,0.0117065826287846
2020,9,17,0.0113090342735438
2020,9,16,0.00848373999481669
2020,9,15,0.00464039178966709
2020,9,14,-0.00519228507585554
2020,9,11,-0.0125814974848827
2020,9,10,-0.00053277940238905
2020,9,9,0.0178995504897894
2020,9,8,-0.0197472167957257
2020,9,4,0.0285487898578563
2020,9,3,0.00819968718631087
2020,9,2,0.036404577633963
2020,9,1,-0.0151333206733616
2020,8,31,-0.00746884437072013
2020,8,28,0.00219980516011447
2020,8,27,-0.00668755220196067
2020,8,26,-0.00167023001535354
2020,8,25,-0.0100927637384908
2020,8,24,-0.00358343835847152
2020,8,21,-0.00994381105593258
2020,8,20,-0.0034293350916647
2020,8,19,-0.00314871319239946
2020,8,18,0.00442390032149586
2020,8,17,-0.00229808424145532
2020,8,14,-0.00270255086502322
2020,8,13,0.000171961397631062
2020,8,12,0.00205132461619185
2020,8,11,-0.013803304391557
2020,8,10,0.00803314045397135
2020,8,7,-0.00273473651007139
2020,8,6,-0.000632594113294128
2020,8,5,-0.00638667606205731
2020,8,4,-0.00638866267800953
2020,8,3,-0.0035989608378623
2020,7,31,-0.00712982720261282
2020,7,30,-0.00761207170632691
2020,7,29,0.00376437826148575
2020,7,28,-0.0122758129657137
2020,7,27,0.00651557897614987
2020,7,24,-0.00734084293127444
2020,7,23,0.00622895047004778
2020,7,22,0.0124734984516297
2020,7,21,-0.00571425082874946
2020,7,20,-0.00167623491849079
2020,7,17,-0.00833681853965759
2020,7,16,-0.00284054789083113
2020,7,15,0.0034177455318963
2020,7,14,-0.00900029753049686
2020,7,13,-0.0132290024769197
2020,7,10,0.0094510050012361
2020,7,9,-0.0103577977042674
2020,7,8,0.00567567138846144
2020,7,7,-0.00776670851814226
2020,7,6,0.0109368840054429
2020,7,2,-0.0156334520020629
2020,7,1,-0.00452075232986479
2020,6,30,-0.00499701527026252
2020,6,29,-0.0151759996645476
2020,6,26,-0.0144731498342743
2020,6,25,0.024828434223426
2020,6,24,-0.0108406620489274
2020,6,23,0.0265413906036396
2020,6,22,-0.00428896716688644
2020,6,19,-0.00645314414373973
2020,6,18,0.00568156139637296
2020,6,17,-0.000593835664807168
2020,6,16,0.00361330853800719
2020,6,15,-0.0186095483144196
2020,6,12,-0.00824368435297845
2020,6,11,-0.0128924706787536
2020,6,10,0.0626361546917158
2020,6,9,0.00534145836859823
2020,6,8,0.00786048802998274
2020,6,5,-0.0118983167253952
2020,6,4,-0.0255422003613103
2020,6,3,0.0033800825742606
2020,6,2,-0.0134651778652329
2020,6,1,-0.00814393570542912
2020,5,29,-0.00373724118295794
2020,5,28,-0.00478926259152318
2020,5,27,0.00211239945473692
2020,5,26,-0.0146107050752109
2020,5,22,-0.0121399706528243
2020,5,21,-0.00234820416518622
2020,5,20,0.00783446554361352
2020,5,19,-0.0163783269002326
2020,5,18,0.0105954963153537
2020,5,15,-0.0305391836582699
2020,5,14,-0.00391102419946217
2020,5,13,-0.0113935144609991
2020,5,12,0.01777304964539
2020,5,11,0.0209294384903768
2020,5,8,-0.000133097171173157
2020,5,7,-0.0165915762168066
2020,5,6,-0.0113737726425539
2020,5,5,0.00702845788191348
2020,5,4,-0.0089595738450169
2020,5,1,-0.00423183266848173
2020,4,30,0.0288690823150375
2020,4,29,0.00929807755036186
2020,4,28,-0.0258954723746476
2020,4,27,0.00526997719486348
2020,4,24,-0.0145007087073734
2020,4,23,-0.013727024683263
2020,4,22,0.000539709771963601
2020,4,21,-0.0224162382872922
2020,4,20,0.0316455696202531
2020,4,17,0.0182065486901203
2020,4,16,-0.0260944283646888
2020,4,15,-0.00578307227947351
2020,4,14,0.0225267302828236
2020,4,13,-0.0296655727567233
2020,4,9,0.0102077396320289
2020,4,8,-0.014280491214487
2020,4,7,-0.0329347849802545
2020,4,6,0.00160561929149698
2020,4,3,-0.0657098450264295
2020,4,2,0.0153697787957326
2020,4,1,-0.0223198385373383
2020,3,31,0.0461809350333941
2020,3,30,0.0162733741134957
2020,3,27,-0.0324291397788058
2020,3,26,0.0348617138899929
2020,3,25,-0.0587474858083626
2020,3,24,-0.0114034804246312
2020,3,23,-0.0857791961035087
2020,3,20,0.0301778850451417
2020,3,19,0.0453247835065858
2020,3,18,-0.00468583334370939
2020,3,17,0.0546641090863601
2020,3,16,-0.0565635638287357
2020,3,13,0.136157711440701
2020,3,12,-0.0849790853627048
2020,3,11,0.105109971620227
2020,3,10,0.0513792323574258
2020,3,9,-0.0470711914038783
2020,3,6,0.082215571478504
2020,3,5,0.0173497915804561
2020,3,4,0.0351131305515321
2020,3,3,-0.040493655195328
2020,3,2,0.0289208455834613
2020,2,28,-0.044012905188287
2020,2,27,0.00830676117553886
2020,2,26,0.0462037894963004
2020,2,25,0.00379285006048671
2020,2,24,0.0312255251405755
2020,2,21,0.0346757018993209
2020,2,20,0.0106299153621452
2020,2,19,0.00383015685263088
2020,2,18,-0.00468378542001982
2020,2,14,0.00292853137267116
2020,2,13,-0.00184014957871811
2020,2,12,0.00163310550869303
2020,2,11,-0.00642116320703068
2020,2,10,-0.00168565259474346
2020,2,7,-0.00727307441029331
2020,2,6,0.00543016068106901
2020,2,5,-0.00331462319698251
2020,2,4,-0.0111254719329233
2020,2,3,-0.0147592635834049
2020,1,31,-0.00720239341073344
2020,1,30,0.018025000620055
2020,1,29,-0.0031245622262962
2020,1,28,0.000867599437893227
2020,1,27,-0.00995348326129944
2020,1,24,0.0159820941352743
2020,1,23,0.0091246468637251
2020,1,22,-0.00113966453568442
2020,1,21,-0.000289004289907439
2020,1,17,0.00265900583897203
2020,1,16,-0.00384728587646637
2020,1,15,-0.00829712886779767
2020,1,14,-0.00186666423453082
2020,1,13,0.00151683596546001
2020,1,10,-0.00692794992898705
2020,1,9,0.0028633990230756
2020,1,8,-0.0066112926374934
2020,1,7,-0.0048784986397382
2020,1,6,0.00281108866359003
2020,1,3,-0.00352095321414058
2020,1,2,0.00711006692736912
2019,12,31,-0.00830916094970601
2019,12,30,-0.00293737116114382
2019,12,27,0.00581444079856207
2019,12,26,-3.39504077135719e-05
2019,12,24,-0.00510199357389549
2019,12,23,0.000195447015244901
2019,12,20,-0.000865381931197614
2019,12,19,-0.00492049596115755
2019,12,18,-0.00443942508977123
2019,12,17,0.000432447338568696
2019,12,16,-0.000335158432836807
2019,12,13,-0.0070970875307461
2019,12,12,-7.25826811411317e-05
2019,12,11,-0.0085022581164374
2019,12,10,-0.00289976859146371
2019,12,9,0.00109815739404698
2019,12,6,0.00317287210296044
2019,12,5,-0.00905302440311389
2019,12,4,-0.00149802882502562
2019,12,3,-0.00628381243655161
2019,12,2,0.00668240010345276
2019,11,29,0.00870620803052155
2019,11,27,0.00402740545944262
2019,11,26,-0.00415711418270378
2019,11,25,-0.00219072000815155
2019,11,22,-0.00745139837377615
2019,11,21,-0.00217021563905617
2019,11,20,0.00158528647931075
2019,11,19,0.00377035573885455
2019,11,18,0.000592914511342411
2019,11,15,-0.000502877935189657
2019,11,14,-0.00763669458990018
2019,11,13,-0.000836393111220955
2019,11,12,-0.000711044459670792
2019,11,11,-0.00156217656799832
2019,11,8,0.00196630396402982
2019,11,7,-0.00255408848138428
2019,11,6,-0.00272269365158585
2019,11,5,-0.00070203264451807
2019,11,4,0.00118713857322209
2019,11,1,-0.00369038453417021
2019,10,31,-0.00956989282372157
2019,10,30,0.00303203887330622
2019,10,29,-0.00324277841779987
2019,10,28,0.000833089114192546
2019,10,25,-0.00555040106336074
2019,10,24,-0.00405617773072413
2019,10,23,-0.00191675885047619
2019,10,22,-0.00283905582256074
2019,10,21,0.00358145387668184
2019,10,18,-0.00682471264367816
2019,10,17,0.00393476659299444
2019,10,16,-0.00275521606431053
2019,10,15,0.00200355220775391
2019,10,14,-0.00985752817390367
2019,10,11,0.00138900595047448
2019,10,10,-0.0108205651338093
2019,10,9,-0.00637480302096913
2019,10,8,-0.00902240186339664
2019,10,7,0.0158067928076155
2019,10,4,0.00449845004236446
2019,10,3,-0.0140175676911664
2019,10,2,-0.00790894067607356
2019,10,1,0.0182296085690242
